FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,FLAECHE,OEFF_ZEITEN,SPIELEN_IM_PARK,WASSER_IM_PARK,HUNDE_IM_PARK,TELEFON,WEBLINK1,SE_ANNO_CAD_DATA
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5410,1256560,POINT (16.40267371082244 48.24782377596449),PA Angeliwiese,21,14.106 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5411,1256561,POINT (16.329548347781763 48.216375196914456),Adelheid-Popp-Park,17,1.364 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5412,1256562,POINT (16.275191661806304 48.137253144784005),Herbert-Mayr-Park,23,6.999 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5413,1256563,POINT (16.28987373985734 48.148097158021244),Mayer-von-Rosenau-Park,23,1.446 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5414,1256564,POINT (16.385674043282425 48.26979049333958),PA Lorettoplatz,21,417 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5415,1256565,POINT (16.395320137245182 48.25223427308427),Wasserpark,21,143.924 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5416,1256566,POINT (16.298482691401983 48.22946470856396),PA Rupertusplatz,17,1.716 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5417,1256567,POINT (16.290546225326583 48.15895658961294),PA Schluckergasse,13,12.153 m²,Mai-Sept. 6:00-22:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5418,1256568,POINT (16.388910873767603 48.20233662803707),Friedrich-Gulda-Park,3,1.063 m²,6:00-21:30,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5419,1256569,POINT (16.441629922402868 48.24524162811261),Jakob-Rosenfeld-Park,22,1.884 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_541a,1256570,POINT (16.319515708480623 48.157324077655794),PA Altmannsdorfer Straße,12,2.173 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_541b,1256571,POINT (16.460913556682275 48.15352605641297),PA Am Leberberg,11,27.039 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_541c,1256572,POINT (16.415398685902478 48.1809649100246),PA Fuchsröhrenstraße,11,928 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_541d,1256573,POINT (16.417826693814767 48.18088092723061),PA Lorenz-Reiter-Straße,11,6.855 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_541e,1256574,POINT (16.42990203685097 48.16877782199304),PA Blériotgasse,11,17.133 m²,0:00-24:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_541f,1256575,POINT (16.432051981147616 48.16794546441325),PA Florian-Hedorfer-Straße,11,1.446 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5420,1256576,POINT (16.375581238696206 48.14868014935811),PA Per-Albin-Hansson-Straße,10,113.527 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5421,1256577,POINT (16.408045824916005 48.13496092716948),Piratenspielplatz,10,3.932 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5422,1256578,POINT (16.381436667800205 48.15387354971164),PA Favoritenstraße,10,9.781 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5423,1256579,POINT (16.35241365604754 48.16568886554383),Eva-und-Otto-Benesch-Park,10,15.834 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5424,1256580,POINT (16.3819780266716 48.14867996590769),PA Olaus-Petri-Gasse,10,6.199 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5425,1256581,POINT (16.40395360450554 48.13794999088759),PA Ober-Laaer Platz,10,2.476 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5426,1256582,POINT (16.39032475799788 48.142512092020226),PA Kurt-Tichy-Gasse,10,3.540 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5427,1256583,POINT (16.414857616125143 48.133415370603934),PA Unter-Laaer Straße,10,2.997 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5428,1256584,POINT (16.39691827487443 48.13675338897324),PA Hintere Liesingbachstraße,10,581 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5429,1256585,POINT (16.37295994303048 48.15906953417216),PA Heuberggstätten,10,225.406 m²,0:00-24:00,Ja,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_542a,1256586,POINT (16.392944972553682 48.1447817970046),PA Franz-Koci-Straße,10,8.109 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_542b,1256587,POINT (16.410141091953683 48.1398643534145),PA Fontanastraße,10,9.841 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_542c,1256588,POINT (16.348068075557368 48.16927571724353),PA Wienerbergstraße,10,429 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_542d,1256589,POINT (16.39781837070325 48.13726442319021),PA Bischofplatz,10,743 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_542e,1256590,POINT (16.39939210365984 48.13676930148988),PA Untere Kaistraße,10,693 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_542f,1256591,POINT (16.394969314657086 48.146599090917995),PA Johann-Pölzer-Gasse,10,3.578 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5430,1256592,POINT (16.360897611868648 48.17459795813195),Barankapark-Hellerwiese,10,5.130 m²,6:00-21:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5431,1256593,POINT (16.392450656402122 48.146556203462694),PA Alma-Rose-Gasse,10,1.499 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5432,1256594,POINT (16.348884353910716 48.216686244103876),Viktor-Frankl-Park,9,3.242 m²,7:00-21:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5433,1256595,POINT (16.367417605281325 48.22356141618015),Diana-Budisavljevic-Park,9,18.962 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5434,1256596,POINT (16.352612290157435 48.22947001909649),Helene-Deutsch-Park,9,3.456 m²,6:50-20:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5435,1256597,POINT (16.273755878942502 48.19381905498332),PA Hochsatzengasse,14,3.895 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5436,1256598,POINT (16.224805100060113 48.21458334471988),PA Cottagestraße,14,857 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5437,1256599,POINT (16.282790714708618 48.20565623465797),PA Antaeusgasse,14,758 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5438,1256600,POINT (16.269766336653685 48.18908428574708),PA Sommerergasse,13,1.133 m²,"Okt.-März 6:00-21:30, April-Sep. 6:00-22:00",Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5439,1256601,POINT (16.296276631051356 48.18141022104893),Katharina-Schratt-Park,13,1.762 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_543a,1256602,POINT (16.265403531297594 48.16695035065332),PA Jenbachgasse,13,1.022 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_543b,1256603,POINT (16.279698344910642 48.16923066791428),Helene-Druskowitz-Park,13,1.041 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_543c,1256604,POINT (16.26136073388344 48.18252843174641),Franz-Schmidt-Park,13,3.281 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_543d,1256605,POINT (16.45598950585308 48.255768697365575),PA Aktivspielplatz,22,10.106 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_543e,1256606,POINT (16.359034087587666 48.27210944470567),PA Wigandgasse,19,1.349 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_543f,1256607,POINT (16.496342725216373 48.22565050108908),An den alten Schanzen Hundezone,22,573 m²,0:00-24:00,Nein,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5440,1257048,POINT (16.36052328358247 48.186684734892445),GA Zentaplatz,5,631 m²,6:30-22:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5441,1257015,POINT (16.37635632568718 48.23207000561607),Sachsenpark,20,5.876 m²,Ball:Wint6:30-20:30|Somm6:30-21:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5442,1257016,POINT (16.377033694691868 48.237246597236826),PA Leithastraße,20,1.477 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5443,1257017,POINT (16.386518370158978 48.23423517818548),Mortarapark,20,11.934 m²,6:00-22:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5444,1257018,POINT (16.3759094551578 48.250585909704434),PA Luntzgasse,20,261 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5445,1257019,POINT (16.36746722199764 48.235635484773276),PA Leipziger Platz,20,540 m²,Ball:Wint6:30-20:30|Somm6:30-21:30,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5446,1257020,POINT (16.36835545939871 48.24015243201608),PA Spielmanngasse,20,2.085 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5447,1257021,POINT (16.37728177155922 48.24649804152816),PA Kapaunplatz,20,6.064 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5448,1257022,POINT (16.373778316451038 48.234293885017124),Jakob-Winter-Park,20,2.220 m²,6:30-20:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5449,1257023,POINT (16.369663828226976 48.23504616634176),Hugo-Gottschlich-Park,20,15.464 m²,Ballspielplatz: 6:30-20:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_544a,1257024,POINT (16.369328085147377 48.226321584969085),PA Gaußplatz,20,4.204 m²,Ball:Wint6:30-20:30|Somm6:30-21:30,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_544b,1257025,POINT (16.381212518735918 48.24500474874058),PA Friedrich-Engels-Platz,20,17.499 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_544c,1257026,POINT (16.41520245590208 48.2030732228778),Prater - Blumenwiese,2,18.907 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_544d,1257027,POINT (16.375417059051603 48.19077734783185),GA St.-Elisabeth-Platz,4,1.187 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_544e,1257028,POINT (16.334909826535238 48.21454833660866),GA Ottakringer Straße,16,59 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_544f,1257029,POINT (16.31417915087686 48.12858935815842),GA Basler Gasse,23,383 m²,00:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5450,1257030,POINT (16.405035966510408 48.21950821031192),GA Ilgplatz,2,310 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5451,1257031,POINT (16.38094190360527 48.212778418659475),GA Adele-Perlmutter-Platz,2,359 m²,00:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5452,1257032,POINT (16.381008059169123 48.21701406418052),GA Lancplatz,2,290 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5453,1257033,POINT (16.353306848646145 48.185381549003345),GA Siebenbrunnenplatz,5,82 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5454,1257034,POINT (16.390185348745902 48.21092589814976),GA Radetzkyplatz,3,267 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5455,1257035,POINT (16.3676597548303 48.235496252832164),GA Leipziger Platz,20,1.054 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5456,1257036,POINT (16.35135007030581 48.20542145073538),GA Augustinplatz,7,102 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5457,1257037,POINT (16.28102256847559 48.13585250721141),GA Liesinger Platz,23,2.302 m²,0:00-24:00,Ja,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5458,1257038,POINT (16.353072346492812 48.19056457374055),GA Wientalterrasse,5,667 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5459,1257039,POINT (16.37309055752958 48.18662634736),GA Südtiroler Platz,4,1.041 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_545a,1257040,POINT (16.34074216059401 48.19574529453284),GA Christian-Broda-Platz,6,234 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_545b,1257041,POINT (16.378099487969113 48.216902715226546),GA Ludwig-Hirsch-Platz,2,178 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_545c,1257042,POINT (16.29643692785451 48.14639991766366),GA Atzgersdorfer Platz,23,87 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_545d,1257043,POINT (16.38085125000869 48.211585096743875),Wolfgang-Schmitz-Promenade,1,5.258 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_545e,1257044,POINT (16.337453058439497 48.19319678735208),PA Maria vom Siege,15,3.269 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_545f,1257045,POINT (16.347004554015747 48.20005730673983),GA Jenny-Steiner-Weg,7,168 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5460,1257046,POINT (16.390224497435582 48.235979817500315),PA Traisengasse,20,293 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5461,1257047,POINT (16.37427023753709 48.216019258859134),Vorkai - Schiffamtsufer,2,6.135 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5462,1257049,POINT (16.341641335346598 48.20926968538583),GA Lisette-Model-Platz,8,312 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5463,1257050,POINT (16.31524877960384 48.20166783954993),GA Akkonplatz,15,435 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5464,1257051,POINT (16.451513632049366 48.25731717934001),GA Rennbahnweg,22,818 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5465,1257052,POINT (16.356895697311973 48.190309800286826),GA Grohgasse,5,237 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5466,1257053,POINT (16.36824789015163 48.19519608250238),GA Mozartplatz,4,247 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5467,1257054,POINT (16.365041536936936 48.1979788658547),GA Kühnplatz,4,664 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5468,1257055,POINT (16.363956028997322 48.19236520586105),GA Hugo-Wiener-Platz,4,50 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5469,1257056,POINT (16.391340935092376 48.209301358363106),Ida-Bohatta-Park,3,1.502 m²,"Ballspielplatz: Okt-März: 6:30-20:30, Apr-Sep: 6:30-21:30",Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_546a,1257057,POINT (16.390124446074207 48.205316353411284),GA Esteplatz,3,624 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_546b,1257058,POINT (16.379108249613104 48.21914464347835),GA Alexander-Poch-Platz,2,771 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_546c,1257059,POINT (16.386901617546908 48.22278273828315),GA Volkertplatz,2,111 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_546d,1257060,POINT (16.384138922417645 48.215253231642954),Therese-Krones-Park,2,519 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_546e,1257061,POINT (16.38779865397408 48.219232688423546),GA Rabbiner-Friedmann-Platz,2,352 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_546f,1257062,POINT (16.26745613330125 48.15099039836474),GA Maurer Hauptplatz,23,616 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5470,1257063,POINT (16.442248875261047 48.24956484745681),GA St.-Wendelin-Platz,22,649 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5471,1257064,POINT (16.37140821325929 48.22969662557311),GA Wallensteinplatz,20,253 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5472,1257065,POINT (16.31782014014311 48.22499441081716),GA Leopold-Kunschak-Platz,17,2.444 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5473,1257066,POINT (16.334229325613688 48.22135562302847),GA Dornerplatz,17,356 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5474,1257067,POINT (16.324676624912218 48.19728849210495),GA Kardinal-Rauscher-Platz,15,1.449 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.fid--47a0a51d_1807f4594fb_5475,1257068,POINT (16.378503958758696 48.17437553939996),GA Reumannplatz,10,1.672 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
