Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11
Population by sex, 5-year age groups and nationality since 2002 - districts of Vienna;;;;;;;;;;
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGE5;AUT;EEA;REU;TCN
AT13;91800;91800;2006;20060101;1;9;1469;218;162;61
AT13;91800;91800;2006;20060101;1;10;1212;156;151;59
AT13;91800;91800;2006;20060101;1;11;922;127;165;38
AT13;91800;91800;2006;20060101;1;12;981;98;147;27
AT13;91800;91800;2006;20060101;1;13;1221;45;70;21
AT13;91800;91800;2006;20060101;1;14;883;48;43;13
AT13;91800;91800;2006;20060101;1;15;568;18;35;17
AT13;91800;91800;2006;20060101;1;16;626;19;10;15
AT13;91800;91800;2006;20060101;1;17;717;22;5;10
AT13;91800;91800;2006;20060101;2;1;874;112;85;38
AT13;91800;91800;2006;20060101;2;2;767;88;97;27
AT13;91800;91800;2006;20060101;2;3;783;86;83;36
AT13;91800;91800;2006;20060101;2;4;870;64;110;36
AT13;91800;91800;2006;20060101;2;5;1176;182;156;81
AT13;91800;91800;2006;20060101;2;6;1273;314;149;93
AT13;91800;91800;2006;20060101;2;7;1488;282;163;83
AT13;91800;91800;2006;20060101;2;8;1635;252;143;95
AT13;91800;91800;2006;20060101;2;9;1613;172;120;71
AT13;91800;91800;2006;20060101;2;10;1379;139;126;48
AT13;91800;91800;2006;20060101;2;11;1169;103;152;37
AT13;91800;91800;2006;20060101;2;12;1297;59;132;27
AT13;91800;91800;2006;20060101;2;13;1471;43;63;20
AT13;91800;91800;2006;20060101;2;14;1174;35;63;23
AT13;91800;91800;2006;20060101;2;15;772;21;44;9
AT13;91800;91800;2006;20060101;2;16;1038;13;23;8
AT13;91800;91800;2006;20060101;2;17;2186;29;12;12
AT13;91900;91900;2006;20060101;1;1;1264;101;68;57
AT13;91900;91900;2006;20060101;1;2;1271;100;78;59
AT13;91900;91900;2006;20060101;1;3;1317;96;71;53
AT13;91900;91900;2006;20060101;1;4;1293;54;76;65
AT13;91900;91900;2006;20060101;1;5;1508;166;143;133
AT13;91900;91900;2006;20060101;1;6;1438;248;175;122
AT13;91900;91900;2006;20060101;1;7;1666;229;133;141
AT13;91900;91900;2006;20060101;1;8;2122;220;125;136
AT13;91900;91900;2006;20060101;1;9;2118;220;91;87
AT13;91900;91900;2006;20060101;1;10;1811;159;104;70
AT13;91900;91900;2006;20060101;1;11;1347;122;100;55
AT13;91900;91900;2006;20060101;1;12;1606;98;92;35
AT13;91900;91900;2006;20060101;1;13;1982;72;52;42
AT13;91900;91900;2006;20060101;1;14;1598;55;46;32
AT13;91900;91900;2006;20060101;1;15;1006;33;13;26
AT13;91900;91900;2006;20060101;1;16;1103;27;9;20
AT13;91900;91900;2006;20060101;1;17;1397;28;4;23
AT13;91900;91900;2006;20060101;2;1;1198;111;58;48
AT13;91900;91900;2006;20060101;2;2;1168;98;68;52
AT13;91900;91900;2006;20060101;2;3;1206;74;65;54
AT13;91900;91900;2006;20060101;2;4;1341;75;86;59
AT13;91900;91900;2006;20060101;2;5;1488;231;295;109
AT13;91900;91900;2006;20060101;2;6;1544;310;168;134
AT13;91900;91900;2006;20060101;2;7;1914;300;150;140
AT13;91900;91900;2006;20060101;2;8;2265;244;94;135
AT13;91900;91900;2006;20060101;2;9;2271;213;89;95
AT13;91900;91900;2006;20060101;2;10;2017;172;75;78
AT13;91900;91900;2006;20060101;2;11;1756;108;98;66
AT13;91900;91900;2006;20060101;2;12;2109;74;68;53
AT13;91900;91900;2006;20060101;2;13;2576;80;68;40
AT13;91900;91900;2006;20060101;2;14;2065;45;36;17
AT13;91900;91900;2006;20060101;2;15;1499;32;23;18
AT13;91900;91900;2006;20060101;2;16;1812;31;21;16
AT13;91900;91900;2006;20060101;2;17;3887;56;9;23
AT13;92000;92000;2006;20060101;1;1;1682;147;370;92
AT13;92000;92000;2006;20060101;1;2;1455;125;414;86
AT13;92000;92000;2006;20060101;1;3;1404;75;409;47
AT13;92000;92000;2006;20060101;1;4;1566;106;382;105
AT13;92000;92000;2006;20060101;1;5;1838;255;734;272
AT13;92000;92000;2006;20060101;1;6;1902;353;756;305
AT13;92000;92000;2006;20060101;1;7;2127;321;664;270
AT13;92000;92000;2006;20060101;1;8;2633;322;605;199
AT13;92000;92000;2006;20060101;1;9;2644;274;524;143
AT13;92000;92000;2006;20060101;1;10;2210;257;455;100
AT13;92000;92000;2006;20060101;1;11;1529;178;449;52
AT13;92000;92000;2006;20060101;1;12;1774;108;387;34
AT13;92000;92000;2006;20060101;1;13;1808;59;200;25
AT13;92000;92000;2006;20060101;1;14;1509;29;141;24
AT13;92000;92000;2006;20060101;1;15;985;21;87;19
AT13;92000;92000;2006;20060101;1;16;849;12;36;12
AT13;92000;92000;2006;20060101;1;17;846;4;4;9
AT13;92000;92000;2006;20060101;2;1;1550;120;368;92
AT13;92000;92000;2006;20060101;2;2;1348;98;371;75
AT13;92000;92000;2006;20060101;2;3;1275;89;360;51
AT13;92000;92000;2006;20060101;2;4;1512;130;325;97
AT13;92000;92000;2006;20060101;2;5;1913;368;626;211
AT13;92000;92000;2006;20060101;2;6;1950;400;592;236
AT13;92000;92000;2006;20060101;2;7;2115;367;589;196
AT13;92000;92000;2006;20060101;2;8;2447;308;475;158
AT13;92000;92000;2006;20060101;2;9;2466;205;419;105
AT13;92000;92000;2006;20060101;2;10;2109;149;380;65
AT13;92000;92000;2006;20060101;2;11;1797;117;428;50
AT13;92000;92000;2006;20060101;2;12;1966;85;317;33
AT13;92000;92000;2006;20060101;2;13;2118;46;211;37
AT13;92000;92000;2006;20060101;2;14;1935;23;155;30
AT13;92000;92000;2006;20060101;2;15;1422;23;106;23
AT13;92000;92000;2006;20060101;2;16;1445;10;40;16
AT13;92000;92000;2006;20060101;2;17;2281;18;19;9
AT13;92100;92100;2006;20060101;1;1;3034;115;191;78
AT13;92100;92100;2006;20060101;1;2;3300;140;200;78
AT13;92100;92100;2006;20060101;1;3;3630;104;208;77
AT13;92100;92100;2006;20060101;1;4;3625;72;199;77
AT13;92100;92100;2006;20060101;1;5;3365;149;320;142
AT13;92100;92100;2006;20060101;1;6;3038;239;396;201
AT13;92100;92100;2006;20060101;1;7;3513;243;384;192
AT13;92100;92100;2006;20060101;1;8;5080;320;328;144
AT13;92100;92100;2006;20060101;1;9;5720;256;273;126
AT13;92100;92100;2006;20060101;1;10;4419;201;194;93
AT13;92100;92100;2006;20060101;1;11;3242;183;221;65
AT13;92100;92100;2006;20060101;1;12;3664;124;215;42
AT13;92100;92100;2006;20060101;1;13;3989;67;133;38
AT13;92100;92100;2006;20060101;1;14;3276;34;66;17
AT13;92100;92100;2006;20060101;1;15;1957;19;42;17
AT13;92100;92100;2006;20060101;1;16;1767;11;14;8
AT13;92100;92100;2006;20060101;1;17;1402;19;7;7
AT13;92100;92100;2006;20060101;2;1;2922;114;184;85
AT13;92100;92100;2006;20060101;2;2;3143;106;192;79
AT13;92100;92100;2006;20060101;2;3;3661;99;223;65
AT13;92100;92100;2006;20060101;2;4;3387;117;168;82
AT13;92100;92100;2006;20060101;2;5;3411;218;311;175
AT13;92100;92100;2006;20060101;2;6;3038;402;357;188
AT13;92100;92100;2006;20060101;2;7;3941;416;364;193
AT13;92100;92100;2006;20060101;2;8;5595;324;284;155
AT13;92100;92100;2006;20060101;2;9;5627;231;192;113
AT13;92100;92100;2006;20060101;2;10;4584;188;186;67
AT13;92100;92100;2006;20060101;2;11;3590;137;193;47
AT13;92100;92100;2006;20060101;2;12;4317;82;175;46
AT13;92100;92100;2006;20060101;2;13;4635;59;97;41
AT13;92100;92100;2006;20060101;2;14;3817;33;91;34
AT13;92100;92100;2006;20060101;2;15;2624;21;55;26
AT13;92100;92100;2006;20060101;2;16;2555;12;23;12
AT13;92100;92100;2006;20060101;2;17;3560;24;17;5
AT13;92200;92200;2006;20060101;1;1;3974;114;119;81
AT13;92200;92200;2006;20060101;1;2;4116;116;145;77
AT13;92200;92200;2006;20060101;1;3;4561;127;149;67
AT13;92200;92200;2006;20060101;1;4;3938;96;132;92
AT13;92200;92200;2006;20060101;1;5;3394;144;214;153
AT13;92200;92200;2006;20060101;1;6;3184;202;305;188
AT13;92200;92200;2006;20060101;1;7;4392;267;322;197
AT13;92200;92200;2006;20060101;1;8;6104;273;232;186
AT13;92200;92200;2006;20060101;1;9;6463;273;199;166
AT13;92200;92200;2006;20060101;1;10;4860;224;159;127
AT13;92200;92200;2006;20060101;1;11;3481;188;174;104
AT13;92200;92200;2006;20060101;1;12;3950;91;150;60
AT13;92200;92200;2006;20060101;1;13;4033;80;90;57
AT13;92200;92200;2006;20060101;1;14;3042;30;70;54
AT13;92200;92200;2006;20060101;1;15;1713;35;43;37
AT13;92200;92200;2006;20060101;1;16;1451;8;16;13
AT13;92200;92200;2006;20060101;1;17;1217;4;5;8
AT13;92200;92200;2006;20060101;2;1;3545;117;122;61
AT13;92200;92200;2006;20060101;2;2;4123;135;134;70
AT13;92200;92200;2006;20060101;2;3;4196;109;129;71
AT13;92200;92200;2006;20060101;2;4;3660;104;137;85
AT13;92200;92200;2006;20060101;2;5;3378;221;259;133
AT13;92200;92200;2006;20060101;2;6;3448;410;313;220
AT13;92200;92200;2006;20060101;2;7;5083;404;281;245
AT13;92200;92200;2006;20060101;2;8;6838;346;223;175
AT13;92200;92200;2006;20060101;2;9;6583;280;160;156
AT13;92200;92200;2006;20060101;2;10;5016;194;149;93
AT13;92200;92200;2006;20060101;2;11;4162;144;177;81
AT13;92200;92200;2006;20060101;2;12;4343;110;150;68
AT13;92200;92200;2006;20060101;2;13;4620;50;86;83
AT13;92200;92200;2006;20060101;2;14;3457;38;86;49
AT13;92200;92200;2006;20060101;2;15;2222;23;50;44
AT13;92200;92200;2006;20060101;2;16;2095;11;25;26
AT13;92200;92200;2006;20060101;2;17;2904;22;8;16
AT13;92300;92300;2006;20060101;1;1;1877;98;90;21
AT13;92300;92300;2006;20060101;1;2;1995;86;78;27
AT13;92300;92300;2006;20060101;1;3;2193;66;80;27
AT13;92300;92300;2006;20060101;1;4;2352;67;82;44
AT13;92300;92300;2006;20060101;1;5;2146;113;135;66
AT13;92300;92300;2006;20060101;1;6;1980;171;182;84
AT13;92300;92300;2006;20060101;1;7;2298;178;185;78
AT13;92300;92300;2006;20060101;1;8;3129;203;144;67
AT13;92300;92300;2006;20060101;1;9;3261;187;125;43
AT13;92300;92300;2006;20060101;1;10;2767;149;116;32
AT13;92300;92300;2006;20060101;1;11;2200;130;142;21
AT13;92300;92300;2006;20060101;1;12;2592;114;130;16
AT13;92300;92300;2006;20060101;1;13;2922;59;67;15
AT13;92300;92300;2006;20060101;1;14;2333;28;41;14
AT13;92300;92300;2006;20060101;1;15;1333;16;29;12
AT13;92300;92300;2006;20060101;1;16;1126;11;10;6
AT13;92300;92300;2006;20060101;1;17;1146;11;6;2
AT13;92300;92300;2006;20060101;2;1;1837;90;59;23
AT13;92300;92300;2006;20060101;2;2;1943;69;94;29
AT13;92300;92300;2006;20060101;2;3;2189;70;108;26
AT13;92300;92300;2006;20060101;2;4;2337;69;89;33
AT13;92300;92300;2006;20060101;2;5;2050;171;134;46
AT13;92300;92300;2006;20060101;2;6;2135;255;176;89
AT13;92300;92300;2006;20060101;2;7;2519;281;151;66
AT13;92300;92300;2006;20060101;2;8;3530;261;111;59
AT13;92300;92300;2006;20060101;2;9;3768;193;88;48
AT13;92300;92300;2006;20060101;2;10;3217;133;86;32
AT13;92300;92300;2006;20060101;2;11;2670;108;126;34
AT13;92300;92300;2006;20060101;2;12;3117;69;99;21
AT13;92300;92300;2006;20060101;2;13;3376;43;63;14
AT13;92300;92300;2006;20060101;2;14;2597;33;52;22
AT13;92300;92300;2006;20060101;2;15;1681;15;42;6
AT13;92300;92300;2006;20060101;2;16;1731;24;15;9
AT13;92300;92300;2006;20060101;2;17;2859;19;11;4
AT13;90100;90100;2007;20070101;1;1;213;26;13;14
AT13;90100;90100;2007;20070101;1;2;228;21;7;15
AT13;90100;90100;2007;20070101;1;3;223;21;16;6
AT13;90100;90100;2007;20070101;1;4;252;22;7;17
AT13;90100;90100;2007;20070101;1;5;330;48;35;29
AT13;90100;90100;2007;20070101;1;6;376;76;31;45
AT13;90100;90100;2007;20070101;1;7;438;88;29;36
AT13;90100;90100;2007;20070101;1;8;540;102;26;51
AT13;90100;90100;2007;20070101;1;9;539;104;34;33
AT13;90100;90100;2007;20070101;1;10;530;76;19;35
AT13;90100;90100;2007;20070101;1;11;487;85;39;30
AT13;90100;90100;2007;20070101;1;12;518;59;41;25
AT13;90100;90100;2007;20070101;1;13;616;61;14;16
AT13;90100;90100;2007;20070101;1;14;464;30;10;14
AT13;90100;90100;2007;20070101;1;15;238;23;4;10
AT13;90100;90100;2007;20070101;1;16;256;13;2;10
AT13;90100;90100;2007;20070101;1;17;362;14;3;5
AT13;90100;90100;2007;20070101;2;1;237;27;7;19
AT13;90100;90100;2007;20070101;2;2;195;29;8;7
AT13;90100;90100;2007;20070101;2;3;241;20;10;10
AT13;90100;90100;2007;20070101;2;4;281;21;14;20
AT13;90100;90100;2007;20070101;2;5;334;95;38;47
AT13;90100;90100;2007;20070101;2;6;354;83;37;47
AT13;90100;90100;2007;20070101;2;7;408;93;24;37
AT13;90100;90100;2007;20070101;2;8;485;82;21;38
AT13;90100;90100;2007;20070101;2;9;524;82;23;28
AT13;90100;90100;2007;20070101;2;10;526;67;24;36
AT13;90100;90100;2007;20070101;2;11;544;68;35;21
AT13;90100;90100;2007;20070101;2;12;570;60;27;29
AT13;90100;90100;2007;20070101;2;13;615;50;19;15
AT13;90100;90100;2007;20070101;2;14;557;27;10;10
AT13;90100;90100;2007;20070101;2;15;319;21;11;7
AT13;90100;90100;2007;20070101;2;16;349;15;2;2
AT13;90100;90100;2007;20070101;2;17;849;19;6;11
AT13;90200;90200;2007;20070101;1;1;1797;200;318;158
AT13;90200;90200;2007;20070101;1;2;1652;161;331;119
AT13;90200;90200;2007;20070101;1;3;1657;138;384;91
AT13;90200;90200;2007;20070101;1;4;1856;113;374;253
AT13;90200;90200;2007;20070101;1;5;1989;318;592;484
AT13;90200;90200;2007;20070101;1;6;2186;510;685;439
AT13;90200;90200;2007;20070101;1;7;2307;530;571;431
AT13;90200;90200;2007;20070101;1;8;2840;476;522;285
AT13;90200;90200;2007;20070101;1;9;3039;421;502;240
AT13;90200;90200;2007;20070101;1;10;2547;381;378;141
AT13;90200;90200;2007;20070101;1;11;2114;316;443;100
AT13;90200;90200;2007;20070101;1;12;1981;206;405;71
AT13;90200;90200;2007;20070101;1;13;1853;129;261;33
AT13;90200;90200;2007;20070101;1;14;1800;48;160;24
AT13;90200;90200;2007;20070101;1;15;979;24;98;32
AT13;90200;90200;2007;20070101;1;16;1003;13;51;18
AT13;90200;90200;2007;20070101;1;17;1193;17;17;8
AT13;90200;90200;2007;20070101;2;1;1822;181;307;146
AT13;90200;90200;2007;20070101;2;2;1576;137;300;125
AT13;90200;90200;2007;20070101;2;3;1554;117;339;121
AT13;90200;90200;2007;20070101;2;4;1714;127;309;116
AT13;90200;90200;2007;20070101;2;5;2016;393;516;240
AT13;90200;90200;2007;20070101;2;6;2234;593;580;315
AT13;90200;90200;2007;20070101;2;7;2352;563;560;295
AT13;90200;90200;2007;20070101;2;8;2713;445;457;253
AT13;90200;90200;2007;20070101;2;9;2896;306;362;179
AT13;90200;90200;2007;20070101;2;10;2522;236;353;114
AT13;90200;90200;2007;20070101;2;11;2194;175;397;86
AT13;90200;90200;2007;20070101;2;12;2207;112;335;61
AT13;90200;90200;2007;20070101;2;13;2162;75;205;39
AT13;90200;90200;2007;20070101;2;14;2154;53;154;31
AT13;90200;90200;2007;20070101;2;15;1465;30;99;28
AT13;90200;90200;2007;20070101;2;16;1683;21;56;7
AT13;90200;90200;2007;20070101;2;17;3128;18;23;18
AT13;90300;90300;2007;20070101;1;1;1461;180;183;69
AT13;90300;90300;2007;20070101;1;2;1348;124;181;52
AT13;90300;90300;2007;20070101;1;3;1491;105;198;51
AT13;90300;90300;2007;20070101;1;4;1533;92;182;85
AT13;90300;90300;2007;20070101;1;5;1990;234;316;202
AT13;90300;90300;2007;20070101;1;6;2219;469;425;257
AT13;90300;90300;2007;20070101;1;7;2249;527;389;260
AT13;90300;90300;2007;20070101;1;8;2724;488;370;159
AT13;90300;90300;2007;20070101;1;9;2791;414;305;117
AT13;90300;90300;2007;20070101;1;10;2421;293;279;110
AT13;90300;90300;2007;20070101;1;11;1943;277;307;86
AT13;90300;90300;2007;20070101;1;12;1970;170;314;55
AT13;90300;90300;2007;20070101;1;13;1871;91;153;35
AT13;90300;90300;2007;20070101;1;14;1797;58;128;25
AT13;90300;90300;2007;20070101;1;15;939;44;76;17
AT13;90300;90300;2007;20070101;1;16;926;21;29;18
AT13;90300;90300;2007;20070101;1;17;1085;23;9;17
AT13;90300;90300;2007;20070101;2;1;1419;171;166;70
AT13;90300;90300;2007;20070101;2;2;1341;117;192;54
AT13;90300;90300;2007;20070101;2;3;1349;102;176;52
AT13;90300;90300;2007;20070101;2;4;1631;110;175;69
AT13;90300;90300;2007;20070101;2;5;2117;346;325;195
AT13;90300;90300;2007;20070101;2;6;2114;613;385;248
AT13;90300;90300;2007;20070101;2;7;2284;582;361;210
AT13;90300;90300;2007;20070101;2;8;2833;428;272;146
AT13;90300;90300;2007;20070101;2;9;2874;333;209;135
AT13;90300;90300;2007;20070101;2;10;2719;237;199;86
AT13;90300;90300;2007;20070101;2;11;2364;182;270;76
AT13;90300;90300;2007;20070101;2;12;2119;146;238;40
AT13;90300;90300;2007;20070101;2;13;2237;97;136;34
AT13;90300;90300;2007;20070101;2;14;2136;51;108;30
AT13;90300;90300;2007;20070101;2;15;1375;36;77;14
AT13;90300;90300;2007;20070101;2;16;1613;28;42;18
AT13;90300;90300;2007;20070101;2;17;3097;34;25;24
AT13;90400;90400;2007;20070101;1;1;501;76;39;17
AT13;90400;90400;2007;20070101;1;2;392;52;40;26
AT13;90400;90400;2007;20070101;1;3;471;54;50;25
AT13;90400;90400;2007;20070101;1;4;529;54;56;27
AT13;90400;90400;2007;20070101;1;5;704;100;117;44
AT13;90400;90400;2007;20070101;1;6;818;213;112;79
AT13;90400;90400;2007;20070101;1;7;928;223;102;76
AT13;90400;90400;2007;20070101;1;8;993;207;84;65
AT13;90400;90400;2007;20070101;1;9;955;140;70;44
AT13;90400;90400;2007;20070101;1;10;889;121;55;28
AT13;90400;90400;2007;20070101;1;11;698;114;75;25
AT13;90400;90400;2007;20070101;1;12;678;68;105;9
AT13;90400;90400;2007;20070101;1;13;684;45;42;18
AT13;90400;90400;2007;20070101;1;14;647;37;31;9
AT13;90400;90400;2007;20070101;1;15;305;14;14;7
AT13;90400;90400;2007;20070101;1;16;341;9;7;3
AT13;90400;90400;2007;20070101;1;17;496;16;6;9
AT13;90400;90400;2007;20070101;2;1;510;80;28;48
AT13;90400;90400;2007;20070101;2;2;427;51;52;21
AT13;90400;90400;2007;20070101;2;3;473;46;44;16
AT13;90400;90400;2007;20070101;2;4;516;58;38;27
AT13;90400;90400;2007;20070101;2;5;753;126;107;74
AT13;90400;90400;2007;20070101;2;6;832;243;117;96
AT13;90400;90400;2007;20070101;2;7;810;271;96;114
AT13;90400;90400;2007;20070101;2;8;956;166;77;67
AT13;90400;90400;2007;20070101;2;9;992;141;52;51
AT13;90400;90400;2007;20070101;2;10;990;96;62;42
AT13;90400;90400;2007;20070101;2;11;861;60;80;33
AT13;90400;90400;2007;20070101;2;12;812;57;80;32
AT13;90400;90400;2007;20070101;2;13;823;49;30;23
AT13;90400;90400;2007;20070101;2;14;752;24;26;8
AT13;90400;90400;2007;20070101;2;15;439;13;21;5
AT13;90400;90400;2007;20070101;2;16;663;13;15;6
AT13;90400;90400;2007;20070101;2;17;1369;24;6;11
AT13;90500;90500;2007;20070101;1;1;947;103;151;62
AT13;90500;90500;2007;20070101;1;2;771;79;184;52
AT13;90500;90500;2007;20070101;1;3;870;62;170;45
AT13;90500;90500;2007;20070101;1;4;902;52;156;86
AT13;90500;90500;2007;20070101;1;5;1248;186;310;165
AT13;90500;90500;2007;20070101;1;6;1554;379;420;223
AT13;90500;90500;2007;20070101;1;7;1594;398;419;212
AT13;90500;90500;2007;20070101;1;8;1674;290;299;142
AT13;90500;90500;2007;20070101;1;9;1662;238;254;110
AT13;90500;90500;2007;20070101;1;10;1478;195;262;62
AT13;90500;90500;2007;20070101;1;11;1099;172;284;45
AT13;90500;90500;2007;20070101;1;12;1149;96;299;41
AT13;90500;90500;2007;20070101;1;13;944;51;135;14
AT13;90500;90500;2007;20070101;1;14;929;31;75;20
AT13;90500;90500;2007;20070101;1;15;451;19;35;12
AT13;90500;90500;2007;20070101;1;16;459;8;25;11
AT13;90500;90500;2007;20070101;1;17;550;8;7;5
AT13;90500;90500;2007;20070101;2;1;949;87;138;57
AT13;90500;90500;2007;20070101;2;2;772;71;149;55
AT13;90500;90500;2007;20070101;2;3;830;51;174;52
AT13;90500;90500;2007;20070101;2;4;907;72;170;60
AT13;90500;90500;2007;20070101;2;5;1395;249;287;133
AT13;90500;90500;2007;20070101;2;6;1523;438;324;190
AT13;90500;90500;2007;20070101;2;7;1527;393;293;158
AT13;90500;90500;2007;20070101;2;8;1570;287;257;129
AT13;90500;90500;2007;20070101;2;9;1573;173;197;77
AT13;90500;90500;2007;20070101;2;10;1454;118;208;59
AT13;90500;90500;2007;20070101;2;11;1311;91;258;47
AT13;90500;90500;2007;20070101;2;12;1285;70;201;25
AT13;90500;90500;2007;20070101;2;13;1092;47;148;20
AT13;90500;90500;2007;20070101;2;14;1056;29;94;17
AT13;90500;90500;2007;20070101;2;15;675;16;59;12
AT13;90500;90500;2007;20070101;2;16;853;11;50;7
AT13;90500;90500;2007;20070101;2;17;1727;19;14;6
AT13;90600;90600;2007;20070101;1;1;462;64;35;17
AT13;90600;90600;2007;20070101;1;2;383;39;38;20
AT13;90600;90600;2007;20070101;1;3;442;31;47;19
AT13;90600;90600;2007;20070101;1;4;485;27;51;38
AT13;90600;90600;2007;20070101;1;5;812;92;67;79
AT13;90600;90600;2007;20070101;1;6;995;186;111;101
AT13;90600;90600;2007;20070101;1;7;944;181;96;94
AT13;90600;90600;2007;20070101;1;8;1117;190;91;74
AT13;90600;90600;2007;20070101;1;9;1100;147;72;58
AT13;90600;90600;2007;20070101;1;10;944;118;64;42
AT13;90600;90600;2007;20070101;1;11;772;105;104;23
AT13;90600;90600;2007;20070101;1;12;715;61;96;18
AT13;90600;90600;2007;20070101;1;13;673;36;51;12
AT13;90600;90600;2007;20070101;1;14;519;26;29;10
AT13;90600;90600;2007;20070101;1;15;259;20;17;7
AT13;90600;90600;2007;20070101;1;16;253;10;8;8
AT13;90600;90600;2007;20070101;1;17;313;7;5;5
AT13;90600;90600;2007;20070101;2;1;457;60;32;20
AT13;90600;90600;2007;20070101;2;2;395;40;38;23
AT13;90600;90600;2007;20070101;2;3;424;29;43;21
AT13;90600;90600;2007;20070101;2;4;549;38;50;28
AT13;90600;90600;2007;20070101;2;5;769;131;86;41
AT13;90600;90600;2007;20070101;2;6;890;248;86;90
AT13;90600;90600;2007;20070101;2;7;1009;228;98;73
AT13;90600;90600;2007;20070101;2;8;1036;185;63;64
AT13;90600;90600;2007;20070101;2;9;1106;112;61;44
AT13;90600;90600;2007;20070101;2;10;1017;92;59;28
AT13;90600;90600;2007;20070101;2;11;840;57;84;29
AT13;90600;90600;2007;20070101;2;12;804;43;77;14
AT13;90600;90600;2007;20070101;2;13;738;44;39;9
AT13;90600;90600;2007;20070101;2;14;685;26;39;9
AT13;90600;90600;2007;20070101;2;15;367;9;36;14
AT13;90600;90600;2007;20070101;2;16;428;5;17;6
AT13;90600;90600;2007;20070101;2;17;1008;19;10;9
AT13;90700;90700;2007;20070101;1;1;559;51;60;19
AT13;90700;90700;2007;20070101;1;2;423;40;62;20
AT13;90700;90700;2007;20070101;1;3;436;26;68;10
AT13;90700;90700;2007;20070101;1;4;469;26;57;33
AT13;90700;90700;2007;20070101;1;5;673;121;131;65
AT13;90700;90700;2007;20070101;1;6;975;210;153;92
AT13;90700;90700;2007;20070101;1;7;1069;239;122;87
AT13;90700;90700;2007;20070101;1;8;1141;211;112;62
AT13;90700;90700;2007;20070101;1;9;1091;161;95;45
AT13;90700;90700;2007;20070101;1;10;909;115;76;26
AT13;90700;90700;2007;20070101;1;11;750;91;96;23
AT13;90700;90700;2007;20070101;1;12;610;61;114;17
AT13;90700;90700;2007;20070101;1;13;610;36;63;16
AT13;90700;90700;2007;20070101;1;14;528;22;32;14
AT13;90700;90700;2007;20070101;1;15;236;22;13;8
AT13;90700;90700;2007;20070101;1;16;211;10;12;4
AT13;90700;90700;2007;20070101;1;17;281;7;2;3
AT13;90700;90700;2007;20070101;2;1;499;57;53;18
AT13;90700;90700;2007;20070101;2;2;407;36;45;11
AT13;90700;90700;2007;20070101;2;3;415;37;64;15
AT13;90700;90700;2007;20070101;2;4;483;60;86;30
AT13;90700;90700;2007;20070101;2;5;798;154;136;75
AT13;90700;90700;2007;20070101;2;6;1002;305;141;81
AT13;90700;90700;2007;20070101;2;7;1068;231;127;70
AT13;90700;90700;2007;20070101;2;8;1111;171;82;59
AT13;90700;90700;2007;20070101;2;9;1022;122;82;39
AT13;90700;90700;2007;20070101;2;10;999;96;83;27
AT13;90700;90700;2007;20070101;2;11;861;68;108;19
AT13;90700;90700;2007;20070101;2;12;734;44;85;19
AT13;90700;90700;2007;20070101;2;13;742;21;54;13
AT13;90700;90700;2007;20070101;2;14;638;19;34;15
AT13;90700;90700;2007;20070101;2;15;336;19;23;9
AT13;90700;90700;2007;20070101;2;16;387;11;11;5
